ALGERIA                  |ALGERIA                  |933805.8156
UNITED STATES            |PERU                     |865062.3894
UNITED STATES            |ROMANIA                  |1820739.8314
UNITED STATES            |RUSSIA                   |1211262.8734
UNITED STATES            |SAUDI ARABIA             |959048.1808
UNITED STATES            |UNITED KINGDOM           |1349374.1187
UNITED STATES            |UNITED STATES            |394188.3124
UNITED STATES            |VIETNAM                  |1374548.7076
VIETNAM                  |ALGERIA                  |1381241.7982
VIETNAM                  |ARGENTINA                |696812.5141
VIETNAM                  |BRAZIL                   |1187548.4978
VIETNAM                  |CANADA                   |1473447.4134
VIETNAM                  |CHINA                    |838927.6232
VIETNAM                  |EGYPT                    |1163004.5969
VIETNAM                  |ETHIOPIA                 |1064385.5838
VIETNAM                  |FRANCE                   |651687.7569
VIETNAM                  |GERMANY                  |534267.7239
VIETNAM                  |INDIA                    |650668.2369
VIETNAM                  |INDONESIA                |1049749.4620
VIETNAM                  |IRAN                     |1097133.8774
VIETNAM                  |IRAQ                     |803778.0565
VIETNAM                  |JAPAN                    |1100271.4226
VIETNAM                  |JORDAN                   |805467.2480
VIETNAM                  |KENYA                    |715238.4684
VIETNAM                  |MOROCCO                  |1463871.9463
VIETNAM                  |MOZAMBIQUE               |1033429.3070
VIETNAM                  |PERU                     |309498.4676
VIETNAM                  |ROMANIA                  |985660.3604
VIETNAM                  |RUSSIA                   |1138791.1853
VIETNAM                  |SAUDI ARABIA             |627414.2830
VIETNAM                  |UNITED KINGDOM           |1277517.2722
VIETNAM                  |UNITED STATES            |444076.1539
VIETNAM                  |VIETNAM                  |715789.4269
