ALGERIA                  |ALGERIA                  |745487.4681
UNITED STATES            |RUSSIA                   |1143633.2926
UNITED STATES            |SAUDI ARABIA             |810969.1233
UNITED STATES            |UNITED KINGDOM           |1349374.1187
UNITED STATES            |UNITED STATES            |376334.3476
UNITED STATES            |VIETNAM                  |1374548.7076
VIETNAM                  |ALGERIA                  |1328661.8419
VIETNAM                  |ARGENTINA                |554845.6822
VIETNAM                  |BRAZIL                   |1130404.4398
VIETNAM                  |CANADA                   |1279866.9351
VIETNAM                  |CHINA                    |838927.6232
VIETNAM                  |EGYPT                    |1054734.1189
VIETNAM                  |ETHIOPIA                 |1064385.5838
VIETNAM                  |FRANCE                   |483557.8609
VIETNAM                  |GERMANY                  |474528.9755
VIETNAM                  |INDIA                    |650668.2369
VIETNAM                  |INDONESIA                |978979.5124
VIETNAM                  |IRAN                     |988001.4452
VIETNAM                  |IRAQ                     |627218.9387
VIETNAM                  |JAPAN                    |1002405.1778
VIETNAM                  |JORDAN                   |668542.6268
VIETNAM                  |KENYA                    |657537.4349
VIETNAM                  |MOROCCO                  |1372906.2707
VIETNAM                  |MOZAMBIQUE               |912859.5436
VIETNAM                  |PERU                     |278802.3476
VIETNAM                  |ROMANIA                  |985660.3604
VIETNAM                  |RUSSIA                   |1067197.6778
VIETNAM                  |SAUDI ARABIA             |552357.3214
VIETNAM                  |UNITED KINGDOM           |1181124.1459
VIETNAM                  |UNITED STATES            |422039.4281
VIETNAM                  |VIETNAM                  |662304.4269
