ALGERIA                  |ALGERIA                  |713998.4251
UNITED STATES            |RUSSIA                   |1421743.8844
UNITED STATES            |SAUDI ARABIA             |1037422.8846
UNITED STATES            |UNITED KINGDOM           |1024889.5793
UNITED STATES            |UNITED STATES            |644887.9192
UNITED STATES            |VIETNAM                  |1411585.6084
VIETNAM                  |ALGERIA                  |1280840.7878
VIETNAM                  |ARGENTINA                |868437.7761
VIETNAM                  |BRAZIL                   |1328889.5292
VIETNAM                  |CANADA                   |1039754.8525
VIETNAM                  |CHINA                    |758330.3819
VIETNAM                  |EGYPT                    |1059269.9919
VIETNAM                  |ETHIOPIA                 |597063.4786
VIETNAM                  |FRANCE                   |607428.0781
VIETNAM                  |GERMANY                  |749523.6342
VIETNAM                  |INDIA                    |801907.6650
VIETNAM                  |INDONESIA                |1090029.1675
VIETNAM                  |IRAN                     |834640.9777
VIETNAM                  |IRAQ                     |821611.2341
VIETNAM                  |JAPAN                    |935627.8738
VIETNAM                  |JORDAN                   |789775.3467
VIETNAM                  |KENYA                    |403803.9631
VIETNAM                  |MOROCCO                  |1006587.9813
VIETNAM                  |MOZAMBIQUE               |921570.7918
VIETNAM                  |PERU                     |487945.8370
VIETNAM                  |ROMANIA                  |704835.3916
VIETNAM                  |RUSSIA                   |880782.3395
VIETNAM                  |SAUDI ARABIA             |469103.4531
VIETNAM                  |UNITED KINGDOM           |1165904.0330
VIETNAM                  |UNITED STATES            |463446.0565
VIETNAM                  |VIETNAM                  |834989.8471
