ALGERIA                  |ALGERIA                  |742542.6603
UNITED STATES            |UNITED KINGDOM           |1081756.9396
UNITED STATES            |UNITED STATES            |676698.5344
UNITED STATES            |VIETNAM                  |1482819.4154
VIETNAM                  |ALGERIA                  |1149501.8155
VIETNAM                  |ARGENTINA                |907828.2761
VIETNAM                  |BRAZIL                   |1243712.0708
VIETNAM                  |CANADA                   |883416.4391
VIETNAM                  |CHINA                    |670299.5747
VIETNAM                  |EGYPT                    |973833.4227
VIETNAM                  |ETHIOPIA                 |622600.9624
VIETNAM                  |FRANCE                   |579735.6307
VIETNAM                  |GERMANY                  |658280.9848
VIETNAM                  |INDIA                    |838831.7042
VIETNAM                  |INDONESIA                |973981.0517
VIETNAM                  |IRAN                     |770662.1013
VIETNAM                  |IRAQ                     |734769.6212
VIETNAM                  |JAPAN                    |919419.9145
VIETNAM                  |JORDAN                   |837975.9817
VIETNAM                  |KENYA                    |417922.6511
VIETNAM                  |MOROCCO                  |965072.9797
VIETNAM                  |MOZAMBIQUE               |935357.1918
VIETNAM                  |PERU                     |362875.9732
VIETNAM                  |ROMANIA                  |764121.4124
VIETNAM                  |RUSSIA                   |828341.4196
VIETNAM                  |SAUDI ARABIA             |418032.2488
VIETNAM                  |UNITED KINGDOM           |1163307.9954
VIETNAM                  |UNITED STATES            |482535.1458
VIETNAM                  |VIETNAM                  |752678.2855
