ALGERIA                  |ALGERIA                  |784600.9227
UNITED STATES            |ROMANIA                  |1397906.2131
UNITED STATES            |RUSSIA                   |1647316.5683
UNITED STATES            |SAUDI ARABIA             |1137505.7198
UNITED STATES            |UNITED KINGDOM           |1266944.3585
UNITED STATES            |UNITED STATES            |681314.9944
UNITED STATES            |VIETNAM                  |1482819.4154
VIETNAM                  |ALGERIA                  |1350575.1860
VIETNAM                  |ARGENTINA                |994513.1185
VIETNAM                  |BRAZIL                   |1468297.6579
VIETNAM                  |CANADA                   |1123355.9165
VIETNAM                  |CHINA                    |844845.6179
VIETNAM                  |EGYPT                    |1246283.5610
VIETNAM                  |ETHIOPIA                 |673117.9381
VIETNAM                  |FRANCE                   |666254.2573
VIETNAM                  |GERMANY                  |768563.3822
VIETNAM                  |INDIA                    |865552.9442
VIETNAM                  |INDONESIA                |1146738.9502
VIETNAM                  |IRAN                     |973223.1357
VIETNAM                  |IRAQ                     |871285.8791
VIETNAM                  |JAPAN                    |1008784.5611
VIETNAM                  |JORDAN                   |1032008.4710
VIETNAM                  |KENYA                    |653720.4590
VIETNAM                  |MOROCCO                  |1058338.7388
VIETNAM                  |MOZAMBIQUE               |976742.4902
VIETNAM                  |PERU                     |511747.1170
VIETNAM                  |ROMANIA                  |898204.3818
VIETNAM                  |RUSSIA                   |887235.6515
VIETNAM                  |SAUDI ARABIA             |495542.0635
VIETNAM                  |UNITED KINGDOM           |1237579.6646
VIETNAM                  |UNITED STATES            |537636.0157
VIETNAM                  |VIETNAM                  |888615.7363
